id,date,text,x,y
847103530494234624,Wed Mar 29 15:09:54 +0000 2017,Mit Team Hardcore eviljaredhasselhoff Evil Jared und Martin Keritci auf der Pro 7 PK Völkerball… https://t.co/GaNb7dpDty,13.3989,52.5006
847103381734875137,Wed Mar 29 15:09:19 +0000 2017,PM: N24-Emnid-Umfrage zu Schulz-Effekt und rot-rot: Mehrheit der Deuts ...  https://t.co/xwLAzwiAFv,13.404954,52.520007
847103267398189062,Wed Mar 29 15:08:52 +0000 2017,Just posted a photo @ East Side Gallery https://t.co/Sa2T7Y06GM,13.44472222,52.50305556
847103133608235010,Wed Mar 29 15:08:20 +0000 2017,#Berlin #cafes - lovely even when it rains. #discoball #prenzlauerberg #blumencafe @ Blumencafe… https://t.co/98Cek1NUoD,13.41263,52.54621
847102894377746434,Wed Mar 29 15:07:23 +0000 2017,I'm at Tauro Angus Steaks &amp; Pasta in Berlin https://t.co/Si3BHBvC2b,13.4119463,52.53171772
847102417523167232,Wed Mar 29 15:05:29 +0000 2017,I'm at @BurgermeisterB in berlin https://t.co/jrAydgujwa,13.41820183,52.49929791
847102143454679040,Wed Mar 29 15:04:24 +0000 2017,Me and the rest of Praktikant. Arne from Germany and Yael from Israel. We have so much fun here… https://t.co/CF3waRDe5O,13.3789,52.5183
847102066338222081,Wed Mar 29 15:04:05 +0000 2017,#Berlin #Webcam https://t.co/jw7XOcFDNf,13.32758,52.5995
847101879280652288,Wed Mar 29 15:03:21 +0000 2017,Flashback to when I was lucky enough to get a private tour of the legendary funkhaus Berlin… https://t.co/3puL1HinbR,13.49902153,52.4787029
847101551332143105,Wed Mar 29 15:02:02 +0000 2017,#Valerian nur ein Trend auf dem 5. Platz in Deutschland werden #trndnl https://t.co/hjnuxOO1jq,13.377,52.5161
847101480477884416,Wed Mar 29 15:01:45 +0000 2017,Langweilige Streifen zum Mittwoch. :-) #menswear #mensstyle #mnswr #instastyle #ootd #wiwt @… https://t.co/tpA0cOatWq,13.28333333,52.5
847101364157239296,Wed Mar 29 15:01:18 +0000 2017,BUY LOCAL ❤️Wir freuen uns auf euren Besuch bei uns.Über 💯 Labels - Made in Germany 😎Vielfalt… https://t.co/Ce9dy4MkT8,13.38808,52.50743
847101331601084416,Wed Mar 29 15:01:10 +0000 2017,Berlin calling you 🇩🇪 #murdeberlin #wallofberlin #berlin #allemagne #streetart @ Berlin Wall https://t.co/C11PIu9z3M,13.3769,52.5161
